,open,high,low,close,adjusted close,volume,dividend amount,split cf,date
26,492.2500,494.9200,484.1300,484.4800,484.4800,6611769,0.0000,1.0000,2020-07-29
27,496.0200,497.7927,487.7601,488.5100,488.5100,5986727,0.0000,1.0000,2020-07-28
28,484.5100,496.9200,482.3100,495.6500,495.6500,7863069,0.0000,1.0000,2020-07-27
29,468.7700,487.1700,467.5400,480.4500,480.4500,7746247,0.0000,1.0000,2020-07-24
30,491.1300,491.9000,472.0201,477.5800,477.5800,7722034,0.0000,1.0000,2020-07-23
31,492.1900,497.2000,487.2000,489.8200,489.8200,6954078,0.0000,1.0000,2020-07-22
32,506.0000,506.2200,488.6100,490.1000,490.1000,9072982,0.0000,1.0000,2020-07-21
33,489.1400,504.5000,484.2000,502.4100,502.4100,11859644,0.0000,1.0000,2020-07-20
34,494.8700,503.5900,484.1400,492.9900,492.9900,24991528,0.0000,1.0000,2020-07-17
35,526.4800,535.5400,504.3600,527.3900,527.3900,24499009,0.0000,1.0000,2020-07-16
36,516.3000,529.0000,510.1800,523.2600,523.2600,10066652,0.0000,1.0000,2020-07-15
37,517.0800,525.5000,490.4900,524.8800,524.8800,15083326,0.0000,1.0000,2020-07-14
38,567.9800,575.3700,520.9600,525.5000,525.5000,18401757,0.0000,1.0000,2020-07-13
39,519.7300,555.8800,511.2800,548.7300,548.7300,21605587,0.0000,1.0000,2020-07-10
40,508.4000,510.0000,495.7800,507.7600,507.7600,5840561,0.0000,1.0000,2020-07-09
41,498.5800,505.1000,493.8100,502.7800,502.7800,5691852,0.0000,1.0000,2020-07-08
42,497.3100,504.8200,490.8300,493.1600,493.1600,5670204,0.0000,1.0000,2020-07-07
43,480.7700,499.5000,479.8000,493.8100,493.8100,7838990,0.0000,1.0000,2020-07-06
44,485.6400,492.2800,475.5300,476.8900,476.8900,6351983,0.0000,1.0000,2020-07-02
45,454.0000,488.2300,454.0000,485.6400,485.6400,9711520,0.0000,1.0000,2020-07-01
46,450.0200,457.5900,447.0000,455.0400,455.0400,4198545,0.0000,1.0000,2020-06-30
47,445.2300,447.6700,432.1400,447.2400,447.2400,4843978,0.0000,1.0000,2020-06-29
48,466.3900,468.0300,442.2400,443.4000,443.4000,6804726,0.0000,1.0000,2020-06-26
49,458.8600,467.0100,454.0000,465.9100,465.9100,4134513,0.0000,1.0000,2020-06-25
50,468.5400,472.3600,454.0000,457.8500,457.8500,4826191,0.0000,1.0000,2020-06-24
51,466.5000,474.0100,464.5000,466.2600,466.2600,5948436,0.0000,1.0000,2020-06-23
52,455.0100,468.5900,454.2100,468.0400,468.0400,6272105,0.0000,1.0000,2020-06-22
53,449.1200,453.9700,445.6000,453.7200,453.7200,5933651,0.0000,1.0000,2020-06-19
54,448.7300,452.7600,442.8000,449.8700,449.8700,4277627,0.0000,1.0000,2020-06-18
55,441.8200,450.4600,439.2200,447.7700,447.7700,6529568,0.0000,1.0000,2020-06-17
56,425.7600,437.9600,425.1800,436.1300,436.1300,5514016,0.0000,1.0000,2020-06-16
57,421.4000,426.4900,415.4238,425.5000,425.5000,4471499,0.0000,1.0000,2020-06-15
58,429.0000,434.0600,412.4500,418.0700,418.0700,6461127,0.0000,1.0000,2020-06-12
59,428.2000,445.5700,424.1601,425.5600,425.5600,7462868,0.0000,1.0000,2020-06-11
60,436.0000,439.6900,430.5500,434.4800,434.4800,4896893,0.0000,1.0000,2020-06-10
61,421.6500,434.7300,420.3100,434.0500,434.0500,6796999,0.0000,1.0000,2020-06-09
62,416.0000,420.8000,406.5000,419.4900,419.4900,5851453,0.0000,1.0000,2020-06-08
63,407.2900,420.2392,404.2500,419.6000,419.6000,5099561,0.0000,1.0000,2020-06-05
64,422.3900,428.7100,410.0300,414.3300,414.3300,5410529,0.0000,1.0000,2020-06-04
65,426.9500,427.1000,418.0500,421.9700,421.9700,4316044,0.0000,1.0000,2020-06-03
66,425.8700,427.5900,419.4600,427.3100,427.3100,3494801,0.0000,1.0000,2020-06-02
67,418.8300,426.7200,415.9800,425.9200,425.9200,3748573,0.0000,1.0000,2020-06-01
68,417.4600,420.2950,411.8500,419.7300,419.7300,5270484,0.0000,1.0000,2020-05-29
69,417.2400,422.3717,411.5000,413.4400,413.4400,5660160,0.0000,1.0000,2020-05-28
70,410.3800,420.0200,397.8600,419.8900,419.8900,10446339,0.0000,1.0000,2020-05-27
71,427.7700,428.5000,413.1400,414.7700,414.7700,7881115,0.0000,1.0000,2020-05-26
72,437.0000,439.0900,427.1800,429.3200,429.3200,5422334,0.0000,1.0000,2020-05-22
73,448.5600,448.9600,430.2500,436.2500,436.2500,9076150,0.0000,1.0000,2020-05-21
74,454.2500,455.8100,444.0000,447.6700,447.6700,5607257,0.0000,1.0000,2020-05-20
75,453.3965,458.9700,450.4650,451.0400,451.0400,4810487,0.0000,1.0000,2020-05-19
76,451.1600,456.3600,443.3500,452.5800,452.5800,7780309,0.0000,1.0000,2020-05-18
77,440.7000,455.0000,437.5100,454.1900,454.1900,7243998,0.0000,1.0000,2020-05-15
78,444.9000,452.3800,432.8200,441.9500,441.9500,9007467,0.0000,1.0000,2020-05-14
79,435.6900,447.0000,427.2700,438.2700,438.2700,7014563,0.0000,1.0000,2020-05-13
80,442.0000,444.1700,431.3600,431.8200,431.8200,4598211,0.0000,1.0000,2020-05-12
81,436.3300,444.8899,435.5600,440.5200,440.5200,5486037,0.0000,1.0000,2020-05-11
82,434.1400,442.0000,433.6389,435.5500,435.5500,5054308,0.0000,1.0000,2020-05-08
83,436.8900,438.8800,430.6600,436.5300,436.5300,5650281,0.0000,1.0000,2020-05-07
84,429.3000,439.7700,426.3850,434.2600,434.2600,6660737,0.0000,1.0000,2020-05-06
85,427.5550,431.0000,421.5600,424.6800,424.6800,6286293,0.0000,1.0000,2020-05-05
86,417.7800,428.5400,414.8700,428.1500,428.1500,7799058,0.0000,1.0000,2020-05-04
87,415.1000,427.9700,411.7300,415.2700,415.2700,8299858,0.0000,1.0000,2020-05-01
88,410.3100,424.4400,408.0000,419.8500,419.8500,7953975,0.0000,1.0000,2020-04-30
89,399.5300,415.8600,393.6000,411.8900,411.8900,9693137,0.0000,1.0000,2020-04-29
90,419.9900,421.0000,402.9101,403.8300,403.8300,10101233,0.0000,1.0000,2020-04-28
91,425.0000,429.0000,420.8400,421.3800,421.3800,6277480,0.0000,1.0000,2020-04-27
92,425.0000,427.1700,415.8800,424.9900,424.9900,8670362,0.0000,1.0000,2020-04-24
93,419.2600,438.4130,419.2600,426.7000,426.7000,13952330,0.0000,1.0000,2020-04-23
94,429.7250,433.0000,413.0000,421.4200,421.4200,21123773,0.0000,1.0000,2020-04-22
95,444.7700,447.0000,425.6000,433.8300,433.8300,23177550,0.0000,1.0000,2020-04-21
96,435.1700,444.4900,430.5600,437.4900,437.4900,12655818,0.0000,1.0000,2020-04-20
97,431.0000,432.0000,414.6950,422.9600,422.9600,12616258,0.0000,1.0000,2020-04-17
98,437.0000,449.5200,431.6100,439.1700,439.1700,16128666,0.0000,1.0000,2020-04-16
99,413.0000,434.9800,412.2500,426.7500,426.7500,13561222,0.0000,1.0000,2020-04-15
100,397.5000,417.8200,394.8468,413.5500,413.5500,11580983,0.0000,1.0000,2020-04-14
101,371.3100,400.5100,367.7003,396.7200,396.7200,11692922,0.0000,1.0000,2020-04-13
102,371.0600,372.1000,363.0300,370.7200,370.7200,7711296,0.0000,1.0000,2020-04-09
103,374.0100,378.3900,368.3100,371.1200,371.1200,6908879,0.0000,1.0000,2020-04-08
104,380.0000,381.3300,369.3400,372.2800,372.2800,7046438,0.0000,1.0000,2020-04-07
105,365.2200,380.2900,361.7100,379.9600,379.9600,8183921,0.0000,1.0000,2020-04-06
106,367.3604,370.9000,357.5100,361.7600,361.7600,4860768,0.0000,1.0000,2020-04-03
107,364.0800,370.9900,360.0600,370.0800,370.0800,4592477,0.0000,1.0000,2020-04-02
108,376.0500,380.2330,361.0200,364.0800,364.0800,6672454,0.0000,1.0000,2020-04-01
109,367.9300,383.0100,366.4400,375.5000,375.5000,9366464,0.0000,1.0000,2020-03-31
110,363.0000,377.8000,361.1700,370.9600,370.9600,8621964,0.0000,1.0000,2020-03-30
111,359.0900,368.5600,353.0000,357.1200,357.1200,7948775,0.0000,1.0000,2020-03-27
112,344.0000,363.8400,341.7300,362.9900,362.9900,7235016,0.0000,1.0000,2020-03-26
113,361.0200,362.0000,339.1700,342.3900,342.3900,8767171,0.0000,1.0000,2020-03-25
114,369.9900,372.9300,353.0301,357.3200,357.3200,11638683,0.0000,1.0000,2020-03-24
115,347.8900,366.1100,340.8838,360.2700,360.2700,13449378,0.0000,1.0000,2020-03-23
116,342.3100,350.4900,332.0000,332.8300,332.8300,10853846,0.0000,1.0000,2020-03-20
117,324.3300,348.5100,316.8200,332.0300,332.0300,10615957,0.0000,1.0000,2020-03-19
118,302.3950,331.5794,300.0000,315.4700,315.4700,12560908,0.0000,1.0000,2020-03-18
119,306.1800,322.9000,290.2500,319.7500,319.7500,10013913,0.0000,1.0000,2020-03-17
120,306.6300,334.3500,294.7500,298.8400,298.8400,10559940,0.0000,1.0000,2020-03-16
121,330.5100,336.4200,307.3900,336.2950,336.2950,9458197,0.0000,1.0000,2020-03-13
122,326.5000,335.7200,307.3200,315.2500,315.2500,12071591,0.0000,1.0000,2020-03-12
123,358.9200,362.9800,344.7900,349.9200,349.9200,6058782,0.0000,1.0000,2020-03-11
124,356.4250,364.5400,347.8500,364.1300,364.1300,7604444,0.0000,1.0000,2020-03-10
125,343.8600,357.4700,341.7209,346.4900,346.4900,7405458,0.0000,1.0000,2020-03-09
126,367.7000,371.3100,356.8500,368.9700,368.9700,8147165,0.0000,1.0000,2020-03-06
127,381.0000,391.4000,368.6401,372.7800,372.7800,8746985,0.0000,1.0000,2020-03-05
128,377.7700,384.0100,370.5100,383.7900,383.7900,5487340,0.0000,1.0000,2020-03-04
129,381.0300,393.5200,367.4000,368.7700,368.7700,8364623,0.0000,1.0000,2020-03-03
130,373.1100,381.3600,364.5020,381.0500,381.0500,6997891,0.0000,1.0000,2020-03-02
131,364.2100,376.7700,356.8000,369.0300,369.0300,11178572,0.0000,1.0000,2020-02-28
132,371.4600,391.5624,370.5962,371.7100,371.7100,10967699,0.0000,1.0000,2020-02-27
133,366.3100,382.0000,365.0000,379.2400,379.2400,8961126,0.0000,1.0000,2020-02-26
134,372.0000,375.6500,357.7200,360.0900,360.0900,6481243,0.0000,1.0000,2020-02-25
135,364.7600,372.8200,361.0000,368.7000,368.7000,6936418,0.0000,1.0000,2020-02-24
136,385.3300,387.3200,377.9008,380.0700,380.0700,3935618,0.0000,1.0000,2020-02-21
137,386.5600,389.7000,376.6800,386.0000,386.0000,4079425,0.0000,1.0000,2020-02-20
138,388.1200,392.9500,384.9000,386.1900,386.1900,4896368,0.0000,1.0000,2020-02-19
139,379.3000,389.5400,379.1900,387.7800,387.7800,5180400,0.0000,1.0000,2020-02-18
140,381.4700,385.1500,379.4342,380.4000,380.4000,3736266,0.0000,1.0000,2020-02-14
141,376.9600,385.3700,376.5100,381.4000,381.4000,4485383,0.0000,1.0000,2020-02-13
142,377.1800,380.6200,375.8800,380.0100,380.0100,4624772,0.0000,1.0000,2020-02-12
143,373.7500,378.1100,369.7200,373.6900,373.6900,4772870,0.0000,1.0000,2020-02-11
144,365.0000,374.8000,362.5200,371.0700,371.0700,5294138,0.0000,1.0000,2020-02-10
145,365.0400,371.8000,363.5700,366.7700,366.7700,4385227,0.0000,1.0000,2020-02-07
146,369.6000,371.5499,362.5050,366.9500,366.9500,3920428,0.0000,1.0000,2020-02-06
147,375.1250,375.2500,362.3000,369.6700,369.6700,6437026,0.0000,1.0000,2020-02-05
148,361.0000,369.5700,356.0964,369.0100,369.0100,7161451,0.0000,1.0000,2020-02-04
149,347.2400,359.6300,346.2800,358.0000,358.0000,6674885,0.0000,1.0000,2020-02-03
150,347.3900,347.3900,340.9800,345.0900,345.0900,5230001,0.0000,1.0000,2020-01-31
151,341.1000,348.2000,339.2500,347.7400,347.7400,5328136,0.0000,1.0000,2020-01-30
152,349.0000,349.4000,338.5500,343.1600,343.1600,7649183,0.0000,1.0000,2020-01-29
153,345.8800,352.4000,342.7800,348.5200,348.5200,6821581,0.0000,1.0000,2020-01-28
154,345.9500,351.9000,341.0200,342.8800,342.8800,7709482,0.0000,1.0000,2020-01-27
155,348.4600,359.8500,345.8800,353.1600,353.1600,17939681,0.0000,1.0000,2020-01-24
156,326.0400,349.8800,325.0100,349.6000,349.6000,18200293,0.0000,1.0000,2020-01-23
157,332.5500,336.3000,323.6000,326.0000,326.0000,21729959,0.0000,1.0000,2020-01-22
158,340.0000,341.0000,332.5900,338.1100,338.1100,12705288,0.0000,1.0000,2020-01-21
159,341.0000,341.5700,337.3800,339.6700,339.6700,6066547,0.0000,1.0000,2020-01-17
160,343.5000,343.5550,335.8500,338.6200,338.6200,5015997,0.0000,1.0000,2020-01-16
161,338.6800,343.1700,336.6000,339.0700,339.0700,5158035,0.0000,1.0000,2020-01-15
162,344.4000,345.3800,335.5200,338.6900,338.6900,7201544,0.0000,1.0000,2020-01-14
163,331.8000,340.8500,331.5100,338.9200,338.9200,6216564,0.0000,1.0000,2020-01-13
164,337.1300,338.5000,327.2700,329.0500,329.0500,4720540,0.0000,1.0000,2020-01-10
